ID	Long ID	Event Name	Start Time	End Time	Latitude	Longitude	Venue Name	Street	City	Region	Postalcode	Country	Price	rawprice	URL	Type	Trimmed Performer	Allmusic Performer	Moods	Allmusic Genre	Allmusic URL
86935216	86935216-fay-ann-lyons-bunji-garlin	Fay Ann Lyons &amp;amp; Bunji Garlin	2009-05-22 20:00:00 +0000		42.41453	-70.99186	Club Lido	1290 N. Shore RD	Revere	MA	02151	United States	-1		http://clublido.com	World Music	Fay Ann Lyons 	Fay Ann Lyons		Reggae	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:39foxqldld0e
86264640	86264640-zep-fest	Zep Fest	2009-05-22 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	-1		http://showcaselive.com/	Music	Zep Fest				
87037934	87037934-el-espectaculo	El Espectaculo	2009-05-22 20:00:00 +0000		42.34715	-71.08746	Berklee Performance Center	136 Massachusetts  Ave.	Boston	MA	02115	United States	-1		http://berkleebpc.com	World Music	El Espectaculo				
86212197	86212197-zepfest-iii-featuring-randy-jackson-kashmir	Zepfest III Featuring Randy Jackson &amp;amp; Kashmir	2009-05-22 20:00:00 +0000		42.09501	-71.2624	Showcase Live	23 Patriot Place	Foxboro	MA	02035	United States	16	 $16.00	http://showcaselive.com/	Rock	Zepfest III 				
87033513	87033513-boston-pops-orchestra	Boston Pops Orchestra	2009-05-22 20:00:00 +0000		42.34266	-71.08473	Boston Symphony Hall	301 Massachusetts Ave.	Boston	MA	02115	United States	-1		http://www.bso.org	Classical	Boston Pops Orchestra	Boston Pops Orchestra		Orchestral Music	http://www.allmusic.com/cg/amg.dll?p=amg&sql=41:14288
86107903	86107903-ammonia-booking	Ammonia Booking	2009-05-22 20:30:00 +0000		42.38077	-71.09843	PA's Lounge	345 Somerville Ave.	Somerville	MA	02143	United States	7	 $7for21 /for18-20	http://www.paslounge.com	Music	Ammonia Booking				
86459381	86459381-her-space-holiday-city-light	Her Space Holiday, City Light	2009-05-22 21:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	9	 $9.00	http://www.mideastclub.com/	Alternative	Her Space Holiday	Her Space Holiday	Indie Electronic|Indie Pop|Alternative Dance|Slowcore|Quirky|Ethereal|Sparkling|Spacey|Laid-Back/ Mellow|Wistful|Delicate|Thoughtful|Ambitious|Intimate|Melancholy|Gentle|Trippy|Hypnotic|Clinical	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:dvfqxqtjldse
86974176	86974176-bootie-boston-featuring-party-ben	Bootie boston  featuring Party Ben	2009-05-22 21:00:00 +0000		42.35358	-71.05899	Good Life	28 Kingston St.	Boston	MA	02111	United States	5	 $5	http://www.goodlifebar.com	Techno &amp; Dance	Bootie boston  				
86329980	86329980-stanley-jordan	Stanley Jordan	2009-05-22 22:00:00 +0000		42.36165	-71.11788	Scullers Jazz Club	400 Soldiers Field Rd.	Boston	MA	02134	United States	25	 $25	http://www.scullersjazz.com/	Jazz	Stanley Jordan	Stanley Jordan	Instrumental Pop|Jazz-Pop|Neo-Bop|Contemporary Jazz|Crossover Jazz|Bop|Laid-Back/ Mellow|Intimate|Stylish|Elegant|Refined/ Mannered|Amiable/ Good-Natured|Guitar	Jazz	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:fifyxqt5ldfe
86875104	86875104-lannen-fall	Lannen Fall	2009-05-23 13:00:00 +0000		42.36393	-71.10122	Middle East Club	472 Massachusetts Ave.	Cambridge	MA	02139	United States	10	 $10.00	http://www.mideastclub.com/	Alternative	Lannen Fall	Lannen Fall		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:hpfyxzugldhe
86715550	86715550-young-and-divine-featuring-the-bride-wore-black	Young And Divine featuring The Bride Wore Black	2009-05-23 17:30:00 +0000		42.284	-71.34834	Natick Legion	15 W. Central St.	Natick	MA	01760	United States	-1			Alternative	Young And Divine 	Young and Divine		Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:kjfqxze5ldae
86857309	86857309-kirtan	Kirtan	2009-05-23 19:00:00 +0000		42.41629	-71.15676	The Arlington Center	369 Mass Ave.	Arlington	MA	02474	United States	0	 Free	http://www.arlingtoncenter.org	Other	Kirtan				
86261365	86261365-the-national	The National	2009-05-23 19:00:00 +0000		42.34739	-71.09572	House Of Blues	15 Lansdowne St.	Boston	MA	02215	United States	22	 $22.00	http://www.hob.com/venues/clubvenues/boston/	Rock	The National	The National	Chamber Pop|Alternative Pop/ Rock|Sadcore|Indie Rock|Alternative Country-Rock|Earthy|Tense/Anxious|Literate|Earnest|Melancholy|Reflective|Gloomy|Rousing|Brash|Organic|Warm|Bright|Fractured|Brittle|Dramatic|Weary|Somber|Stylish|Sophisticated	Pop/Rock	http://www.allmusic.com/cg/amg.dll?p=amg&sql=11:f9fyxqw5ldde
86522915	86522915-aaron-goldberg-trio	Aaron Goldberg Trio	2009-05-23 19:30:00 +0000		42.3723	-71.12182	Regattabar at the Charles Hotel	One Bennett St.	Cambridge	MA	02138	United States	20	 $20	http://www.regattabarjazz.com	Jazz	Aaron Goldberg Trio				
